Id,Label,timeset,modularity_class,pageranks,componentnumber,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree
CarolineRaby,CarolineRaby,,0,0.000039,1699,0,0,0,0,0,0
SendaCow,SendaCow,,0,0.000072,1699,0,0,0,0,0,0
EternoCubano,EternoCubano,,4,0.000068,3,0,1,1,0,1,1
lesbiteriana_,lesbiteriana_,,1,0.000068,3,0,2,2,0,2,2
Mawyzee12057,Mawyzee12057,,7,0.000068,3,0,1,1,0,1,1
19spitz_,19spitz_,,6,0.000068,3,0,2,2,0,2,2
reneeclaireb,reneeclaireb,,7,0.000068,3,0,1,1,0,1,1
__azee_,__azee_,,7,0.000068,3,0,1,1,0,1,1
heybuddyspacemn,heybuddyspacemn,,1,0.000068,3,0,1,1,0,1,1
RowanZayne,RowanZayne,,0,0.000068,3,0,1,1,0,1,1
Cryptoad18,Cryptoad18,,0,0.000039,1700,0,0,0,0,0,0
cz_binance,cz_binance,,0,0.000072,1700,0,0,0,0,0,0
darren_coral,darren_coral,,4,0.000068,3,0,1,1,0,1,1
v_hodgson_,v_hodgson_,,7,0.000068,3,0,1,1,0,1,1
evellinmcryan,evellinmcryan,,1,0.000068,3,0,1,1,0,1,1
EliteSurrey,EliteSurrey,,0,0.000039,224,0,0,0,0,0,0
KeroStudios,KeroStudios,,0,0.000039,1012,0,0,0,0,0,0
duxburyclipper,duxburyclipper,,0,0.000039,205,0,0,0,0,0,0
kab_bak0,kab_bak0,,1,0.000068,3,0,1,1,0,1,1
renatynhassp,renatynhassp,,1,0.000068,3,0,1,1,0,1,1
velhofilipe,velhofilipe,,0,0.000039,1701,0,0,0,0,0,0
LamyJuliette3,LamyJuliette3,,0,0.000072,1701,0,0,0,0,0,0
Buttercup131984,Buttercup131984,,0,0.000039,1702,0,0,0,0,0,0
tpsbootle108,tpsbootle108,,0,0.000072,1702,0,0,0,0,0,0
S_K_S_A_,S_K_S_A_,,4,0.000068,3,0,1,1,0,1,1
lakemead17,lakemead17,,0,0.000068,3,0,1,1,0,1,1
kyuu_san,kyuu_san,,0,0.000039,768,0,0,0,0,0,0
gaabitch_x,gaabitch_x,,1,0.000068,3,0,3,3,0,3,3
johnnyy_trann,johnnyy_trann,,7,0.000068,3,0,1,1,0,1,1
ComperHobbit,ComperHobbit,,3,0.000068,3,0,1,1,0,1,1
babymaiteee,babymaiteee,,7,0.000068,3,0,1,1,0,1,1
A_Rayquaza,A_Rayquaza,,0,0.000068,3,0,1,1,0,1,1
Nnate___,Nnate___,,7,0.000068,3,0,1,1,0,1,1
Massimo28204091,Massimo28204091,,0,0.000039,1121,0,0,0,0,0,0
AstarNyakz,AstarNyakz,,0,0.000068,3,0,1,1,0,1,1
Galka56007260,Galka56007260,,4,0.000068,3,0,1,1,0,1,1
Jack_Andrew19,Jack_Andrew19,,0,0.000039,1703,0,0,0,0,0,0
jennahoskins,jennahoskins,,0,0.000072,1703,0,0,0,0,0,0
Franethan,Franethan,,0,0.000039,1704,0,0,0,0,0,0
RbkFanclub,RbkFanclub,,0,0.000072,1704,0,0,0,0,0,0
JREskelinen,JREskelinen,,4,0.000068,3,0,1,1,0,1,1
valevzafra,valevzafra,,4,0.000068,3,0,1,1,0,1,1
DPetagrew,DPetagrew,,7,0.000068,3,0,1,1,0,1,1
LuisEscribanoP1,LuisEscribanoP1,,0,0.000039,908,0,0,0,0,0,0
Toniel82,Toniel82,,0,0.000039,76,0,0,0,0,0,0
purpleisfine,purpleisfine,,0,0.000039,1705,0,0,0,0,0,0
purplishcandy_,purplishcandy_,,0,0.000072,1705,0,0,0,0,0,0
kcongram,kcongram,,4,0.000068,3,0,1,1,0,1,1
George_Sanford,George_Sanford,,0,0.000068,3,0,1,1,0,1,1
Nah___Ribeiro,Nah___Ribeiro,,1,0.000068,3,0,1,1,0,1,1
aridenaaa,aridenaaa,,0,0.000039,92,0,0,0,0,0,0
mhs0Koc3JxxHTg4,mhs0Koc3JxxHTg4,,1,0.000068,3,0,1,1,0,1,1
jafricote,jafricote,,0,0.000039,76,0,0,0,0,0,0
SwaartBoer,SwaartBoer,,7,0.000068,3,0,1,1,0,1,1
uxbJeff,uxbJeff,,0,0.000068,3,0,1,1,0,1,1
SkarlokApophas,SkarlokApophas,,7,0.000068,3,0,1,1,0,1,1
LunalNewport,LunalNewport,,7,0.000068,3,0,1,1,0,1,1
DanielAristoy,DanielAristoy,,0,0.000039,1189,0,0,0,0,0,0
AdsBarreto17,AdsBarreto17,,7,0.000068,3,0,1,1,0,1,1
cteonlyx,cteonlyx,,1,0.000068,3,0,1,1,0,1,1
Luciabmoreno1,Luciabmoreno1,,6,0.000068,3,0,1,1,0,1,1
erick_mills,erick_mills,,4,0.000068,3,0,1,1,0,1,1
McSauce7,McSauce7,,0,0.000039,191,0,0,0,0,0,0
nathbot44,nathbot44,,0,0.000039,1291,0,0,0,0,0,0
alohellensd,alohellensd,,1,0.000068,3,0,1,1,0,1,1
SniperNtsepe,SniperNtsepe,,7,0.000068,3,0,1,1,0,1,1
Andrewk1978,Andrewk1978,,3,0.000068,3,0,1,1,0,1,1
MEcontarde,MEcontarde,,0,0.000039,753,0,0,0,0,0,0
nagelcontractor,nagelcontractor,,4,0.000068,3,0,1,1,0,1,1
llobinhx,llobinhx,,1,0.000068,3,0,1,1,0,1,1
Lisapatb,Lisapatb,,0,0.000039,188,0,0,0,0,0,0
81_fefo,81_fefo,,1,0.000068,3,0,1,1,0,1,1
Allanamartins21,Allanamartins21,,1,0.000068,3,0,1,1,0,1,1
shanecotter,shanecotter,,0,0.000068,3,0,1,1,0,1,1
GulfScene,GulfScene,,0,0.000039,1706,0,0,0,0,0,0
BN9,BN9,,0,0.000072,1706,0,0,0,0,0,0
ThaisCastroT,ThaisCastroT,,1,0.000068,3,0,3,3,0,3,3
mehmetali190335,mehmetali190335,,0,0.000039,1085,0,0,0,0,0,0
charomerlos,charomerlos,,4,0.000068,3,0,1,1,0,1,1
GingerMcFall,GingerMcFall,,7,0.000068,3,0,4,4,0,4,4
RobRich03,RobRich03,,0,0.000068,3,0,1,1,0,1,1
tom3hhh,tom3hhh,,0,0.000068,3,0,1,1,0,1,1
Tioux79,Tioux79,,0,0.000039,396,0,0,0,0,0,0
Ryan_Barlow29,Ryan_Barlow29,,4,0.000068,3,0,1,1,0,1,1
pmbet2510,pmbet2510,,0,0.000039,1651,0,0,0,0,0,0
VerdeMilon,VerdeMilon,,0,0.000039,1122,0,0,0,0,0,0
_MarkGrundy,_MarkGrundy,,0,0.000068,3,0,1,1,0,1,1
KazEdwards2,KazEdwards2,,0,0.000068,3,0,1,1,0,1,1
TBP_agency,TBP_agency,,0,0.000039,1707,0,0,0,0,0,0
Tyson_Fury,Tyson_Fury,,0,0.000072,1707,0,0,0,0,0,0
richardisace1,richardisace1,,0,0.000039,19,0,0,0,0,0,0
neraul_,neraul_,,0,0.000068,3,0,1,1,0,1,1
PricklePR,PricklePR,,0,0.000039,1708,0,0,0,0,0,0
jmfb12,jmfb12,,7,0.000068,3,0,1,1,0,1,1
NickFushta,NickFushta,,0,0.000039,1709,0,0,0,0,0,0
ynkognyto,ynkognyto,,0,0.000072,1709,0,0,0,0,0,0
HHShibambo,HHShibambo,,7,0.000068,3,0,1,1,0,1,1
MissOilersBR,MissOilersBR,,1,0.000068,3,0,2,2,0,2,2
AlbinoCrow78,AlbinoCrow78,,0,0.000039,480,0,0,0,0,0,0
OhFrankenweenie,OhFrankenweenie,,7,0.000068,3,0,1,1,0,1,1
dariva_luisa,dariva_luisa,,1,0.000068,3,0,1,1,0,1,1
andyhof,andyhof,,0,0.000039,1710,0,0,0,0,0,0
BarclaycardNews,BarclaycardNews,,0,0.000072,1710,0,0,0,0,0,0
ginawida,ginawida,,4,0.000068,3,0,1,1,0,1,1
veenamut,veenamut,,7,0.000068,3,0,1,1,0,1,1
mesvalriure,mesvalriure,,6,0.000068,3,0,1,1,0,1,1
ester_tvd,ester_tvd,,1,0.000068,3,0,1,1,0,1,1
Emanuelheco,Emanuelheco,,1,0.000068,3,0,1,1,0,1,1
tallcedarofleb,tallcedarofleb,,4,0.000068,3,0,1,1,0,1,1
majorcabeyo,majorcabeyo,,1,0.000068,3,0,2,2,0,2,2
GreigCorner,GreigCorner,,7,0.000068,3,0,1,1,0,1,1
Tanya_priya_,Tanya_priya_,,0,0.000039,1068,0,0,0,0,0,0
Ledy_Snow,Ledy_Snow,,0,0.000039,129,0,0,0,0,0,0
MN94XX,MN94XX,,0,0.000039,710,0,0,0,0,0,0
eye_report_za,eye_report_za,,0,0.000039,1711,0,0,0,0,0,0
cnbcafrica,cnbcafrica,,0,0.000072,1711,0,0,0,0,0,0
SteveKellyZZZ,SteveKellyZZZ,,4,0.000068,3,0,1,1,0,1,1
JJwolvesfc,JJwolvesfc,,0,0.000068,3,0,1,1,0,1,1
Hamsabdullah,Hamsabdullah,,0,0.000039,1712,0,0,0,0,0,0
MAlmoumin,MAlmoumin,,0,0.000072,1712,0,0,0,0,0,0
KimWilsonParker,KimWilsonParker,,0,0.000039,1713,0,0,0,0,0,0
WagsBones,WagsBones,,0,0.000072,1713,0,0,0,0,0,0
hufflelupin,hufflelupin,,1,0.000068,3,0,2,2,0,2,2
LisaKBromley,LisaKBromley,,4,0.000068,3,0,1,1,0,1,1
elviejomode,elviejomode,,6,0.000068,3,0,1,1,0,1,1
SuprmomcatCathy,SuprmomcatCathy,,7,0.000068,3,0,1,1,0,1,1
Slyvester39,Slyvester39,,0,0.000068,3,0,1,1,0,1,1
Axel_s2000,Axel_s2000,,0,0.000068,3,0,1,1,0,1,1
AnonBruja,AnonBruja,,7,0.000068,3,0,1,1,0,1,1
DinanElizabeth,DinanElizabeth,,4,0.000068,3,0,1,1,0,1,1
blogger_artist,blogger_artist,,4,0.000068,3,0,1,1,0,1,1
elifanttt,elifanttt,,0,0.000068,3,0,1,1,0,1,1
mahiyainnn,mahiyainnn,,4,0.000068,3,0,1,1,0,1,1
NicolasJardinxr,NicolasJardinxr,,0,0.000039,1113,0,0,0,0,0,0
makea007makyu,makea007makyu,,6,0.000068,3,0,1,1,0,1,1
MRay1414,MRay1414,,0,0.000039,1714,0,0,0,0,0,0
ChapmanBestBets,ChapmanBestBets,,0,0.000072,1714,0,0,0,0,0,0
xAnavrinx,xAnavrinx,,4,0.000068,3,0,1,1,0,1,1
el_partal,el_partal,,4,0.000068,3,0,1,1,0,1,1
TheoGaillard_,TheoGaillard_,,4,0.000068,3,0,1,1,0,1,1
Teco_Edukator,Teco_Edukator,,4,0.000068,3,0,1,1,0,1,1
JesusR9tm,JesusR9tm,,6,0.000068,3,0,1,1,0,1,1
Sevhic_,Sevhic_,,7,0.000068,3,0,1,1,0,1,1
julianasfc_,julianasfc_,,0,0.000039,1588,0,0,0,0,0,0
angelfysh,angelfysh,,0,0.000039,1715,0,0,0,0,0,0
trevorphillips,trevorphillips,,0,0.000072,1715,0,0,0,0,0,0
HondurasARCC,HondurasARCC,,0,0.000039,1716,0,0,0,0,0,0
MyFrogCroaked,MyFrogCroaked,,0,0.000072,1716,0,0,0,0,0,0
FannishSunny,FannishSunny,,4,0.000068,3,0,1,1,0,1,1
rudy__0,rudy__0,,0,0.000039,1432,0,0,0,0,0,0
palosvichky,palosvichky,,3,0.000068,3,0,1,1,0,1,1
96DruceO,96DruceO,,0,0.000068,3,0,1,1,0,1,1
OttLegalRebels,OttLegalRebels,,0,0.000039,1615,0,0,0,0,0,0
ysk_knd,ysk_knd,,0,0.000039,301,0,0,0,0,0,0
joaquinaraujo,joaquinaraujo,,0,0.000207,694,0,0,0,0,0,0
slayduggee,slayduggee,,0,0.000068,3,0,1,1,0,1,1
BuildinGron,BuildinGron,,0,0.000039,1717,0,0,0,0,0,0
Piet_Zijlstra,Piet_Zijlstra,,0,0.000072,1717,0,0,0,0,0,0
hiteshraheja,hiteshraheja,,7,0.000068,3,0,2,2,0,2,2
ludicrosity81,ludicrosity81,,7,0.000068,3,0,1,1,0,1,1
bailey_daniel98,bailey_daniel98,,0,0.000068,3,0,1,1,0,1,1
iusleydamata,iusleydamata,,1,0.000068,3,0,1,1,0,1,1
liam_stothard,liam_stothard,,0,0.000068,3,0,1,1,0,1,1
titou2104,titou2104,,0,0.000039,31,0,0,0,0,0,0
retrenatona,retrenatona,,1,0.000068,3,0,1,1,0,1,1
verdinho86,verdinho86,,1,0.000068,3,0,1,1,0,2,2
77vidass,77vidass,,4,0.000068,3,0,1,1,0,1,1
arev81,arev81,,0,0.000039,1718,0,0,0,0,0,0
GialloZafferano,GialloZafferano,,0,0.000072,1718,0,0,0,0,0,0
xineedkai,xineedkai,,0,0.000039,1719,0,0,0,0,0,0
Firetrench,Firetrench,,0,0.000039,697,0,0,0,0,0,0
air_ambulance,air_ambulance,,0,0.000055,697,0,0,0,0,0,0
chichaftbangtan,chichaftbangtan,,6,0.000068,3,0,1,1,0,1,1
protagonist_d11,protagonist_d11,,4,0.000068,3,0,1,1,0,1,1
meg_wilson1,meg_wilson1,,0,0.000068,3,0,1,1,0,1,1
TheeMatshepo,TheeMatshepo,,7,0.000068,3,0,1,1,0,1,1
yow_yope,yow_yope,,4,0.000068,3,0,1,1,0,1,1
EncarnaValleFe1,EncarnaValleFe1,,6,0.000068,3,0,1,1,0,1,1
0hdyldums,0hdyldums,,7,0.000068,3,0,1,1,0,1,1
DavidMcCaffert3,DavidMcCaffert3,,0,0.000068,3,0,1,1,0,1,1
dilseaapka,dilseaapka,,0,0.000039,1720,0,0,0,0,0,0
BaabuSKR,BaabuSKR,,0,0.000105,1720,0,0,0,0,0,0
MythicalFaith,MythicalFaith,,0,0.000068,3,0,1,1,0,1,1
Manvend88853145,Manvend88853145,,4,0.000068,3,0,1,1,0,1,1
freeiphonemovie,freeiphonemovie,,7,0.000068,3,0,1,1,0,1,1
WeaverBeav,WeaverBeav,,4,0.000068,3,0,1,1,0,1,1
toritobeny,toritobeny,,0,0.000039,76,0,0,0,0,0,0
DrMajola1,DrMajola1,,7,0.000068,3,0,1,1,0,1,1
anaju_betim,anaju_betim,,1,0.000068,3,0,1,1,0,1,1
rubbish3000,rubbish3000,,0,0.000039,629,0,0,0,0,0,0
BUSHRAQ11326293,BUSHRAQ11326293,,4,0.000068,3,0,1,1,0,1,1
christi52558199,christi52558199,,0,0.000039,323,0,0,0,0,0,0
HalazSaleh,HalazSaleh,,0,0.000039,1721,0,0,0,0,0,0
AdvantaGhayoor,AdvantaGhayoor,,0,0.000072,1721,0,0,0,0,0,0
JustusvfLWOB,JustusvfLWOB,,0,0.000039,93,0,0,0,0,0,0
hardy170399,hardy170399,,0,0.000055,93,0,0,0,0,0,0
Bwandoon_J18,Bwandoon_J18,,0,0.000068,3,0,1,1,0,1,1
Gah_Lul,Gah_Lul,,1,0.000068,3,0,1,1,0,1,1
PamStewartADS,PamStewartADS,,0,0.000039,1722,0,0,0,0,0,0
advicedotscot,advicedotscot,,0,0.000072,1722,0,0,0,0,0,0
BertrandPanier,BertrandPanier,,2,0.000068,3,0,1,1,0,1,1
kass_m_robinson,kass_m_robinson,,3,0.000068,3,0,2,2,0,2,2
lilsliceofcraze,lilsliceofcraze,,7,0.000068,3,0,1,1,0,1,1
Steinchen91,Steinchen91,,0,0.000039,46,0,0,0,0,0,0
promalpropicio,promalpropicio,,1,0.000068,3,0,1,1,0,1,1
GMBCouncillors,GMBCouncillors,,7,0.000068,3,0,1,1,0,1,1
nakedcakez,nakedcakez,,1,0.000068,3,0,1,1,0,1,1
Americanabook,Americanabook,,3,0.000068,3,0,1,1,0,1,1
SquidFlyin,SquidFlyin,,4,0.000068,3,0,1,1,0,1,1
reloe_xx,reloe_xx,,7,0.000068,3,0,1,1,0,1,1
aciccat,aciccat,,0,0.000039,187,0,0,0,0,0,0
jennyfuramy,jennyfuramy,,4,0.000068,3,0,1,1,0,1,1
luciebuthler,luciebuthler,,2,0.000068,3,0,1,1,0,1,1
AndyBai59873550,AndyBai59873550,,4,0.000068,3,0,1,1,0,1,1
GMBPressOffice,GMBPressOffice,,7,0.000068,3,0,1,1,0,1,1
fifthpurposx,fifthpurposx,,1,0.000068,3,0,1,1,0,1,1
ayigbe_vandame,ayigbe_vandame,,7,0.000068,3,0,1,1,0,1,1
VicenteLaya,VicenteLaya,,6,0.000068,3,0,1,1,0,1,1
WoodstockJordan,WoodstockJordan,,0,0.000039,1112,0,0,0,0,0,0
fortunekeyidpr,fortunekeyidpr,,2,0.000068,3,0,1,1,0,1,1
abdoolsareeena,abdoolsareeena,,7,0.000068,3,0,1,1,0,1,1
bear_faced_lady,bear_faced_lady,,0,0.000039,780,0,0,0,0,0,0
luanxpotter,luanxpotter,,1,0.000068,3,0,1,1,0,1,1
OutserveWeb,OutserveWeb,,7,0.000068,3,0,1,1,0,1,1
MaximeBdn2,MaximeBdn2,,0,0.000039,31,0,0,0,0,0,0
twospotz,twospotz,,4,0.000068,3,0,1,1,0,1,1
yabadabadyl,yabadabadyl,,0,0.000068,3,0,1,1,0,1,1
noiqtp08XLIcghc,noiqtp08XLIcghc,,5,0.000068,3,0,1,1,0,1,1
http_kaiki,http_kaiki,,1,0.000068,3,0,1,1,0,1,1
phoenixsparrow9,phoenixsparrow9,,0,0.000068,3,0,1,1,0,1,1
rosenred,rosenred,,0,0.000039,1723,0,0,0,0,0,0
Taxideutis,Taxideutis,,0,0.000072,1723,0,0,0,0,0,0
CaloiiCeci,CaloiiCeci,,1,0.000068,3,0,1,1,0,1,1
hrw1993,hrw1993,,3,0.000068,3,0,1,1,0,1,1
louis_ismybb,louis_ismybb,,0,0.000039,1724,0,0,0,0,0,0
Shawnmojebubu,Shawnmojebubu,,0,0.000072,1724,0,0,0,0,0,0
Belieber20057,Belieber20057,,1,0.000068,3,0,1,1,0,1,1
LiiorC,LiiorC,,0,0.000039,1725,0,0,0,0,0,0
CaptainDev404,CaptainDev404,,0,0.000072,1725,0,0,0,0,0,0
wool_expansion,wool_expansion,,4,0.000068,3,0,1,1,0,1,1
b_tourist,b_tourist,,0,0.000039,1503,0,0,0,0,0,0
Tomkeitch1,Tomkeitch1,,0,0.000068,3,0,1,1,0,1,1
Laurent_Weppe,Laurent_Weppe,,0,0.000039,730,0,0,0,0,0,0
vishwa328,vishwa328,,0,0.000039,188,0,0,0,0,0,0
robhaighcad,robhaighcad,,0,0.000039,1726,0,0,0,0,0,0
s90rny,s90rny,,0,0.000072,1726,0,0,0,0,0,0
Edit_ltd,Edit_ltd,,0,0.000039,1727,0,0,0,0,0,0
sunshinesarahxo,sunshinesarahxo,,0,0.000039,1728,0,0,0,0,0,0
awonderemporium,awonderemporium,,0,0.000072,1728,0,0,0,0,0,0
MartinQuinn61,MartinQuinn61,,7,0.000068,3,0,1,1,0,1,1
RetailWeek,RetailWeek,,0,0.000039,1729,0,0,0,0,0,0
hradojev,hradojev,,0,0.000105,1729,0,0,0,0,0,0
proverbsmusics,proverbsmusics,,4,0.000068,3,0,1,1,0,1,1
JliaMariaMiran1,JliaMariaMiran1,,6,0.000068,3,0,1,1,0,1,1
edmic26,edmic26,,7,0.000068,3,0,1,1,0,1,1
Pennyb95,Pennyb95,,7,0.000068,3,0,1,1,0,1,1
dohadaffar1,dohadaffar1,,0,0.000039,783,0,0,0,0,0,0
thalisrangel,thalisrangel,,4,0.000068,3,0,1,1,0,1,1
goknursatur,goknursatur,,4,0.000068,3,0,1,1,0,1,1
Drakath2210,Drakath2210,,6,0.000068,3,0,1,1,0,1,1
jhonatanwolff,jhonatanwolff,,1,0.000068,3,0,6,6,0,7,7
Callumstocking1,Callumstocking1,,0,0.000068,3,0,1,1,0,1,1
erickmgabog,erickmgabog,,4,0.000068,3,0,1,1,0,1,1
AbdulkadirAuwa7,AbdulkadirAuwa7,,7,0.000068,3,0,1,1,0,1,1
adriennehxxx,adriennehxxx,,0,0.000068,3,0,1,1,0,1,1
LiveWorkInvest,LiveWorkInvest,,0,0.000039,1730,0,0,0,0,0,0
Stalybuffetbar,Stalybuffetbar,,0,0.000072,1730,0,0,0,0,0,0
crooks_erica,crooks_erica,,0,0.000039,1731,0,0,0,0,0,0
gould1872,gould1872,,0,0.000068,3,0,1,1,0,1,1
SangoTaygie,SangoTaygie,,7,0.000068,3,0,1,1,0,1,1
Toquee_de_Data,Toquee_de_Data,,2,0.000068,3,0,1,1,0,1,1
kamilzeman,kamilzeman,,0,0.000068,3,0,1,1,0,1,1
andile_seanq,andile_seanq,,7,0.000068,3,0,1,1,0,1,1
Josh_Nk7,Josh_Nk7,,7,0.000068,3,0,1,1,0,1,1
TwinPeaksUnwrap,TwinPeaksUnwrap,,0,0.000359,1593,0,0,0,0,0,0
Maningi_Crypto,Maningi_Crypto,,7,0.000068,3,0,1,1,0,1,1
DasEtwas_,DasEtwas_,,0,0.000039,23,0,0,0,0,0,0
laritaa_01,laritaa_01,,0,0.000039,1732,0,0,0,0,0,0
ElleJAltberg,ElleJAltberg,,0,0.000072,1732,0,0,0,0,0,0
SBRScience,SBRScience,,4,0.000068,3,0,1,1,0,1,1
jmarco75,jmarco75,,2,0.000068,3,0,1,1,0,1,1
jamiemcrobie86,jamiemcrobie86,,0,0.000039,822,0,0,0,0,0,0
krayfuse101,krayfuse101,,0,0.000068,3,0,1,1,0,1,1
Vicente73977721,Vicente73977721,,6,0.000068,3,0,1,1,0,1,1
MdoggTV,MdoggTV,,0,0.000039,1733,0,0,0,0,0,0
ZaphostingU,ZaphostingU,,0,0.000072,1733,0,0,0,0,0,0
tberick_,tberick_,,4,0.000068,3,0,1,1,0,1,1
Donworthj,Donworthj,,0,0.000068,3,0,1,1,0,1,1
Mandy1040S,Mandy1040S,,1,0.000068,3,0,1,1,0,1,1
TheShitComedian,TheShitComedian,,0,0.000068,3,0,1,1,0,1,1
Daze_Fl0yd,Daze_Fl0yd,,4,0.000068,3,0,1,1,0,1,1
LocoBasquetPeru,LocoBasquetPeru,,4,0.000068,3,0,1,1,0,1,1
carinerezende,carinerezende,,1,0.000068,3,0,1,1,0,1,1
swclf74,swclf74,,3,0.000068,3,0,2,2,0,2,2
LeeH2874,LeeH2874,,3,0.000068,3,0,1,1,0,1,1
stu4331,stu4331,,4,0.000068,3,0,1,1,0,1,1
cammumf,cammumf,,7,0.000068,3,0,1,1,0,1,1
awendyburnham,awendyburnham,,3,0.000068,3,0,2,2,0,2,2
moduroti_oluwa,moduroti_oluwa,,7,0.000068,3,0,1,1,0,1,1
RVhavenda,RVhavenda,,7,0.000068,3,0,1,1,0,2,2
Harvey51299237,Harvey51299237,,0,0.000068,3,0,1,1,0,1,1
PartofTheSeries,PartofTheSeries,,4,0.000068,3,0,1,1,0,1,1
NurTakibcisi,NurTakibcisi,,0,0.000039,1283,0,0,0,0,0,0
MsiziDl25786347,MsiziDl25786347,,7,0.000068,3,0,1,1,0,1,1
FBMHolidays,FBMHolidays,,0,0.000039,575,0,0,0,0,0,0
SaltyLenore,SaltyLenore,,7,0.000068,3,0,1,1,0,1,1
meingls2,meingls2,,3,0.000068,3,0,1,1,0,1,1
RossWilloughby,RossWilloughby,,0,0.000068,3,0,1,1,0,1,1
catmancatman864,catmancatman864,,0,0.000039,268,0,0,0,0,0,0
E_Galega,E_Galega,,0,0.000039,1734,0,0,0,0,0,0
PostVerita,PostVerita,,0,0.000072,1734,0,0,0,0,0,0
toffyteesam,toffyteesam,,0,0.000072,1735,0,0,0,0,0,0
youhils,youhils,,4,0.000068,3,0,1,1,0,1,1
AnnaCom2n2,AnnaCom2n2,,1,0.000068,3,0,1,1,0,1,1
bluuuuusky,bluuuuusky,,1,0.000068,3,0,1,1,0,1,1
clintano,clintano,,7,0.000068,3,0,1,1,0,1,1
WorthingSocial,WorthingSocial,,0,0.000039,376,0,0,0,0,0,0
6harvest_ny,6harvest_ny,,0,0.000039,1531,0,0,0,0,0,0
P4F_Leipzig,P4F_Leipzig,,0,0.000039,385,0,0,0,0,0,0
LaisNepomuceno,LaisNepomuceno,,1,0.000068,3,0,1,1,0,1,1
richardbarr2424,richardbarr2424,,0,0.000039,1212,0,0,0,0,0,0
kulasaga,kulasaga,,7,0.000068,3,0,1,1,0,1,1
quementari,quementari,,0,0.000039,187,0,0,0,0,0,0
sahilg95579979,sahilg95579979,,0,0.000039,223,0,0,0,0,0,0
Lucirsera,Lucirsera,,6,0.000068,3,0,2,2,0,2,2
mck3n5ie,mck3n5ie,,0,0.000068,3,0,1,1,0,1,1
featuring_tae,featuring_tae,,0,0.000039,1030,0,0,0,0,0,0
hollyxedwardsx,hollyxedwardsx,,7,0.000068,3,0,1,1,0,1,1
RusVpn,RusVpn,,4,0.000068,3,0,1,1,0,1,1
Guuuhn,Guuuhn,,1,0.000068,3,0,1,1,0,1,1
ThatoWePirates,ThatoWePirates,,7,0.000068,3,0,1,1,0,1,1
dukeofearl232,dukeofearl232,,4,0.000068,3,0,1,1,0,1,1
Ms19February,Ms19February,,7,0.000068,3,0,1,1,0,1,1
strongjess91,strongjess91,,7,0.000068,3,0,1,1,0,1,1
cyrus_rainha,cyrus_rainha,,1,0.000068,3,0,1,1,0,1,1
laurabrevitz,laurabrevitz,,4,0.000068,3,0,1,1,0,1,1
JosReinaldoMat3,JosReinaldoMat3,,1,0.000068,3,0,1,1,0,1,1
GuiMendonca02,GuiMendonca02,,1,0.000068,3,0,1,1,0,1,1
LehumaNthite,LehumaNthite,,7,0.000068,3,0,6,6,0,6,6
Alex_and__A,Alex_and__A,,0,0.000039,1218,0,0,0,0,0,0
ThatoNorman3,ThatoNorman3,,7,0.000068,3,0,1,1,0,1,1
neethikannan,neethikannan,,4,0.000068,3,0,1,1,0,1,1
mikeyjones1000,mikeyjones1000,,7,0.000068,3,0,1,1,0,1,1
CollectorGood,CollectorGood,,7,0.000068,3,0,1,1,0,1,1
ibra937,ibra937,,0,0.000039,31,0,0,0,0,0,0
SaraGaray98,SaraGaray98,,6,0.000068,3,0,1,1,0,1,1
amyelliott834,amyelliott834,,0,0.000068,3,0,1,1,0,1,1
tiffprl1,tiffprl1,,0,0.000039,997,0,0,0,0,0,0
moonlightlady2,moonlightlady2,,3,0.000068,3,0,1,1,0,1,1
P3pperTheCat,P3pperTheCat,,6,0.000068,3,0,1,1,0,1,1
Makavelix15,Makavelix15,,0,0.000039,624,0,0,0,0,0,0
Alberichnibelu2,Alberichnibelu2,,0,0.000039,76,0,0,0,0,0,0
jade_lovesspice,jade_lovesspice,,4,0.000068,3,0,1,1,0,1,1
rubensazzar,rubensazzar,,4,0.000068,3,0,1,1,0,1,1
DarrenStrazek,DarrenStrazek,,0,0.000039,1736,0,0,0,0,0,0
geekanoids,geekanoids,,0,0.000072,1736,0,0,0,0,0,0
Gates_Baloyi,Gates_Baloyi,,7,0.000068,3,0,1,1,0,1,1
studentradiong,studentradiong,,0,0.000039,1737,0,0,0,0,0,0
emmanuelodufejo,emmanuelodufejo,,0,0.000072,1737,0,0,0,0,0,0
kerrberry77,kerrberry77,,0,0.000039,62,0,0,0,0,0,0
EmmyIvory,EmmyIvory,,0,0.000068,3,0,1,1,0,1,1
Freddieb158,Freddieb158,,0,0.000068,3,0,1,1,0,1,1
teematt2017,teematt2017,,7,0.000068,3,0,1,1,0,1,1
IvetBoschOliva,IvetBoschOliva,,0,0.000039,1512,0,0,0,0,0,0
lisareid11,lisareid11,,4,0.000068,3,0,1,1,0,1,1
hector79201511,hector79201511,,0,0.000039,253,0,0,0,0,0,0
randyhaynie,randyhaynie,,0,0.000055,253,0,0,0,0,0,0
Oliver_Flynn87,Oliver_Flynn87,,0,0.000068,3,0,1,1,0,1,1
jammyveal,jammyveal,,0,0.000068,3,0,1,1,0,1,1
marksherrick,marksherrick,,4,0.000068,3,0,1,1,0,1,1
